data	word	mean	low	high
225	while	0.7995526647638502	0.792242077196532	0.8068632523311685
250	while	0.8401310654964961	0.7266501048894821	0.95361202610351
275	while	0.8861364819050048	-0.2018215493953528	1.9740945132053624
300	while	0.8997442660370024	0.7948682034741165	0.8046203285998884
325	while	0.898208581964214	-0.3382522426762866	2.134669406604715
350	while	0.9086536351850005	0.9815464481956884	1.0157608221743126
375	while	0.9000640102416386	-0.36974313616608123	2.1698711566493585
400	while	0.9004485023226013	-0.36447320898487046	2.165370213630073
425	while	0.8967565749188926	-0.33590402344970105	2.1294171732874863
450	while	0.9069111987919528	0.8206022108880456	1.1532201866958598
475	while	0.9196752111127767	0.9955483770155993	1.003802045209954
500	while	0.9002236035270593	-0.36184049763927895	2.1622877046933975
525	while	0.8976321205885097	-0.34615334031433564	2.141417581491355
550	while	0.9004485023226013	-0.36447320898487046	2.165370213630073
575	while	0.9008970046452026	0.8008970046452026	0.8008970046452026
600	while	0.9177600796416127	0.9692991929746417	1.0262209663085837
